member_id,genealogy_id,name,gender,birth_year,death_year,biography
21498,2,朱娥,F,1847,1930,
21499,2,朱磊,M,1843,1883,
21500,2,朱宏毅,M,1849,1897,
21501,2,朱秀,F,1846,1900,
21502,2,朱琪,F,1849,1911,
21503,2,朱芬燕,F,1847,1903,
21504,2,朱萍燕,F,1843,1917,
21505,2,朱建,M,1847,1910,
21506,2,朱素婷,F,1848,1913,
21507,2,朱荣红,F,1848,1937,
21508,2,朱泽,M,1849,1931,
21509,2,朱宇,M,1846,1898,
21510,2,朱莲,F,1848,1935,
21511,2,朱强林,M,1849,1934,
21512,2,朱翔鸿,M,1844,1914,
21513,2,朱燕菊,F,1846,1924,
21514,2,朱文,M,1848,1928,
21515,2,朱昊,M,1847,1917,
21516,2,朱颖爱,F,1849,,
21517,2,朱宸,M,1846,1898,
21518,2,朱莺秀,F,1848,1913,
21519,2,朱烨,M,1847,1925,
21520,2,朱素璐,F,1843,1890,
21521,2,朱琳,F,1848,1893,
21522,2,朱瑶欣,F,1849,1936,
21523,2,朱伟,M,1845,1891,
21524,2,朱霞,F,1844,1896,
21525,2,朱军,M,1847,,
21526,2,朱勇,M,1843,1915,
21527,2,朱燕红,F,1846,1916,
21528,2,朱香,F,1843,1913,
21529,2,朱婷芬,F,1847,1917,
21530,2,朱博松,M,1844,1901,
21531,2,朱萍春,F,1844,1886,
21532,2,朱文,M,1847,1928,
21533,2,朱珠兰,F,1845,1896,
21534,2,朱龙建,M,1845,1885,
21535,2,朱琪娥,F,1845,1885,
21536,2,朱卓,M,1847,1915,
21537,2,朱婷,F,1846,1936,
21538,2,朱达,M,1845,1893,
21539,2,朱惠,F,1846,1927,
21540,2,朱林奇,M,1847,1902,
21541,2,朱秀,F,1845,1916,
21542,2,朱珠,F,1846,1922,
21543,2,朱天,M,1846,1926,
21544,2,朱秀,F,1844,1892,
21545,2,朱鸿,M,1843,1905,
21546,2,朱奕,M,1844,1919,
21547,2,朱薇,F,1848,1899,
21548,2,朱媛丽,F,1849,1901,
21549,2,朱强军,M,1845,1893,
21550,2,朱鹏,M,1845,1915,
21551,2,朱素,F,1844,1918,
21552,2,朱飞,M,1848,1909,
21553,2,朱蕾,F,1843,1915,
21554,2,朱惠,F,1843,1927,
21555,2,朱宏辉,M,1847,1891,
21556,2,朱芝,F,1844,1888,
21557,2,朱莺,F,1845,1888,
21558,2,朱昊,M,1843,1911,
21559,2,朱熠,M,1847,1898,
21560,2,朱雪艳,F,1849,1898,
21561,2,朱明毅,M,1846,1932,
21562,2,朱卓,M,1848,1924,
21563,2,朱琳,F,1843,1915,
21564,2,朱浩,M,1843,1919,
21565,2,朱林毅,M,1849,1900,
21566,2,朱哲,M,1847,1927,
21567,2,朱月,F,1847,1925,
21568,2,朱军,M,1845,1911,
21569,2,朱彩,F,1846,1922,
21570,2,朱林,M,1845,1919,
21571,2,朱艳,F,1846,1914,
21572,2,朱鹏,M,1844,1903,
21573,2,朱欣,F,1845,1908,
21574,2,朱卓,M,1844,1920,
21575,2,朱俊,M,1848,1938,
21576,2,朱玲,F,1847,1912,
21577,2,朱博龙,M,1845,1897,
21578,2,朱辉,M,1848,1920,
21579,2,朱梦薇,F,1847,1918,
21580,2,朱芝,F,1845,1905,
21581,2,朱文,M,1849,1934,
21582,2,朱洁,F,1847,1926,
21583,2,朱勇晨,M,1844,1910,
21584,2,朱洋文,M,1847,1908,
21585,2,朱松,M,1848,1898,
21586,2,朱颖丽,F,1845,1929,
21587,2,朱辉烨,M,1848,1902,
21588,2,朱惠,F,1843,1902,
21589,2,朱建,M,1844,1927,
21590,2,朱荣,F,1849,1922,
21591,2,朱奕,M,1845,1924,
21592,2,朱彬,M,1845,1895,
21593,2,朱怡,F,1845,1912,
21594,2,朱婷怡,F,1847,1887,
21595,2,朱洋,M,1848,,
21596,2,朱睿,M,1845,1897,
21597,2,朱欣,F,1849,1908,
21598,2,朱浩伟,M,1847,1896,
21599,2,朱杰杰,M,1849,1921,
21600,2,朱梅婷,F,1846,1891,
21601,2,朱磊宇,M,1843,1910,
21602,2,朱松,M,1844,1908,
21603,2,朱玲素,F,1846,1907,
21604,2,朱奕刚,M,1849,1933,
21605,2,朱蕾,F,1843,1925,
21606,2,朱艳怡,F,1845,1935,
21607,2,朱佳荣,F,1845,,
21608,2,朱烨,M,1843,1898,
21609,2,朱达,M,1845,1935,
21610,2,朱海,M,1845,1925,
21611,2,朱俊奕,M,1849,1919,
21612,2,朱琳,F,1846,1930,
21613,2,朱静,F,1848,1910,
21614,2,朱萍玲,F,1846,1902,
21615,2,朱明宇,M,1846,1896,
21616,2,朱龙天,M,1846,1892,
21617,2,朱菊,F,1847,1913,
21618,2,朱天,M,1849,1910,
21619,2,朱天,M,1845,1904,
21620,2,朱芬,F,1844,1919,
21621,2,朱梦,F,1849,1935,
21622,2,朱博军,M,1847,1901,
21623,2,朱奇,M,1847,1919,
21624,2,朱艳萍,F,1843,1917,
21625,2,朱烨,M,1844,1931,
21626,2,朱云,F,1848,1924,
21627,2,朱奕,M,1847,1931,
21628,2,朱玲,F,1845,1909,
21629,2,朱婷,F,1846,1934,
21630,2,朱宇宇,M,1848,1907,
21631,2,朱鹏,M,1846,1896,
21632,2,朱霞莺,F,1845,1891,
21633,2,朱素,F,1848,1903,
21634,2,朱熠,M,1847,1910,
21635,2,朱磊,M,1848,1894,
21636,2,朱宸奇,M,1846,1891,
21637,2,朱彩珠,F,1847,1887,
21638,2,朱建哲,M,1846,1903,
21639,2,朱燕,F,1844,1921,
21640,2,朱菊,F,1843,1905,
21641,2,朱志,M,1848,1908,
21642,2,朱昊,M,1848,1932,
21643,2,朱俊,M,1848,1921,
21644,2,朱静,F,1843,1929,
21645,2,朱海,M,1846,1914,
21646,2,朱菊香,F,1844,1902,
21647,2,朱佳瑶,F,1844,1928,
21648,2,朱卓,M,1847,1907,
21649,2,朱淑,F,1844,1891,
21650,2,朱卓,M,1846,1907,
21651,2,朱红莲,F,1843,1924,
21652,2,朱卓,M,1847,1918,
21653,2,朱雅,F,1846,1933,
21654,2,朱云静,F,1843,1933,
21655,2,朱奕奇,M,1843,1932,
21656,2,朱娥,F,1846,1910,
21657,2,朱天,M,1848,1888,
21658,2,朱涛宸,M,1843,1909,
21659,2,朱芳梦,F,1849,1912,
21660,2,朱健,M,1844,1920,
21661,2,朱素洁,F,1844,1908,
21662,2,朱哲,M,1845,1924,
21663,2,朱熠,M,1848,1938,
21664,2,朱浩,M,1843,1917,
21665,2,朱芬,F,1847,1923,
21666,2,朱敏蕾,F,1847,1921,
21667,2,朱建天,M,1847,1931,
21668,2,朱俊鸿,M,1843,1894,
21669,2,朱霞,F,1846,1904,
21670,2,朱兰,F,1847,1895,
21671,2,朱睿,M,1846,1893,
21672,2,朱彬志,M,1843,1910,
21673,2,朱瑶,F,1848,1933,
21674,2,朱霞,F,1843,1890,
21675,2,朱勇,M,1845,1909,
21676,2,朱熠,M,1847,1928,
21677,2,朱驰,M,1843,1917,
21678,2,朱蕾琳,F,1844,1924,
21679,2,朱玲爱,F,1846,1889,
21680,2,朱驰烨,M,1849,1897,
21681,2,朱芝,F,1843,1919,
21682,2,朱林,M,1848,1935,
21683,2,朱玲萍,F,1846,1902,
21684,2,朱洋,M,1846,1894,
21685,2,路淑,F,1845,1931,
21686,2,任兰玉,F,1844,1915,
21687,2,高霞,F,1850,1918,
21688,2,强素,F,1841,1898,
21689,2,袁莺凤,F,1846,1917,
21690,2,马秀,F,1846,1930,
21691,2,田梦,F,1850,1925,
21692,2,屈玉,F,1848,1921,
21693,2,任瑶敏,F,1842,1908,
21694,2,魏萍,F,1847,1919,
21695,2,萧素芝,F,1848,1913,
21696,2,高素,F,1848,1889,
21697,2,严璐,F,1847,1896,
21699,2,尹颖梅,F,1843,1906,
21700,2,杜颖霞,F,1843,1888,
21701,2,任莲莲,F,1840,1905,
21702,2,范素,F,1841,1890,
21703,2,钱爱,F,1843,1908,
21704,2,郑香,F,1839,1920,
21705,2,黄敏,F,1847,1898,
21706,2,唐莲,F,1847,1900,
21708,2,强云,F,1847,1907,
21709,2,严凤珠,F,1848,1928,
21710,2,袁怡婷,F,1847,1922,
21712,2,蔡雅,F,1846,1923,
21713,2,齐惠,F,1842,1923,
21714,2,何瑞,F,1845,1889,
21715,2,宋艳,F,1848,1889,
21716,2,周凤,F,1846,1932,
21717,2,强梦,F,1849,1901,
21718,2,蒋梅,F,1842,1889,
21719,2,余媛,F,1845,1933,
21720,2,冯彩,F,1846,1920,
21721,2,鲁瑶,F,1849,1936,
21722,2,伍艳,F,1842,1897,
21723,2,安玉,F,1849,1911,
21724,2,周芳,F,1846,1920,
21725,2,高玲媛,F,1841,1902,
21726,2,张秀,F,1843,1890,
21727,2,萧艳凤,F,1849,1904,
21729,2,娄琳梦,F,1849,1904,
21730,2,纪敏,F,1847,1902,
21731,2,钟惠,F,1845,1891,
21732,2,高敏璐,F,1842,1914,
21733,2,项媛,F,1843,1898,
21734,2,康薇,F,1842,1908,
21735,2,曹媛,F,1847,1911,
21736,2,纪荣素,F,1840,1907,
21737,2,吴芬荣,F,1848,1889,
21738,2,樊艳,F,1849,1928,
21739,2,余雪,F,1850,1923,
21741,2,胡婷荣,F,1843,1898,
21742,2,颜玉,F,1846,1926,
21744,2,杜洁,F,1842,1902,
21745,2,祝娥敏,F,1850,1940,
21746,2,齐秀,F,1845,1900,
21747,2,张莺莲,F,1846,1887,
21748,2,高娥瑶,F,1844,1934,
21749,2,马红彩,F,1841,1892,
21750,2,邹蕾,F,1843,1924,
21751,2,何兰燕,F,1847,1926,
21752,2,萧红,F,1846,1896,
21753,2,宋婷,F,1847,1933,
21754,2,郑娜,F,1846,1892,
21755,2,沈欣,F,1841,1924,
21756,2,罗梦,F,1842,1921,
21757,2,彭静玲,F,1840,1930,
21758,2,黄芝佳,F,1848,1928,
21759,2,吴彩,F,1842,1921,
21760,2,卫彩,F,1846,1936,
21761,2,汪芝,F,1844,1895,
21762,2,韩佳,F,1846,1888,
21764,2,郝璐,F,1849,,
21765,2,钱珠,F,1843,1886,
21766,2,麻欣,F,1848,1907,
21767,2,余兰,F,1846,1932,
21768,2,尹薇瑞,F,1845,1899,
21769,2,樊珠,F,1846,1894,
21770,2,曹梅,F,1845,1912,
21771,2,熊敏,F,1844,1908,
21772,2,柳梅梦,F,1847,1936,
21773,2,樊琪,F,1848,1916,
21774,2,杨惠佳,F,1844,1888,
21775,2,汤菊爱,F,1842,1924,
21777,2,常菊,F,1842,1929,
21778,2,路琳,F,1851,1918,
21779,2,唐芳,F,1839,1898,
21781,2,毛玉爱,F,1845,1887,
21782,2,高静凤,F,1848,1928,
21783,2,纪珠,F,1845,1927,
21784,2,何艳,F,1845,1910,
21785,2,凌凤,F,1840,1885,
21786,2,董彩,F,1847,1888,
21787,2,周敏,F,1849,1930,
21789,2,郑玉,F,1848,1895,
21790,2,纪萍,F,1841,1886,
21791,2,陶芳雅,F,1846,1916,
21792,2,柳莲,F,1844,1929,
21793,2,潘蕾,F,1845,1921,
21794,2,马娜燕,F,1844,1929,
21795,2,傅菊,F,1848,1927,
21796,2,韩萍,F,1847,1930,
21797,2,梅素,F,1845,1909,
21798,2,邱丽雪,F,1850,1939,
21799,2,盛欣娜,F,1847,1892,
21800,2,凌媛,F,1849,1931,
21801,2,胡凤,F,1846,1931,
21802,2,林春,F,1845,1932,
21803,2,张芝春,F,1841,1921,
21804,2,骆薇芬,F,1845,1922,
21805,2,阮璐红,F,1842,1910,
21807,2,颜月,F,1841,1905,
21809,2,钱雪瑶,F,1848,1933,
21810,2,郭爱素,F,1840,1907,
21811,2,汤红娜,F,1843,1908,
21812,2,任静,F,1842,1925,
21813,2,田菊,F,1847,1912,
21817,2,高洁,F,1840,,
21818,2,戴霞,F,1843,1900,
21819,2,严彩,F,1846,1920,
21821,2,梅荣,F,1846,1892,
21822,2,陶娜,F,1850,1905,
21823,2,于艳,F,1845,1899,
21824,2,孙瑶,F,1847,1896,
21826,2,鲁素,F,1847,1935,
21827,2,郑雅,F,1846,1893,
21828,2,屈红,F,1843,1897,
21829,2,孔瑞,F,1841,1930,
21830,2,陶璐萍,F,1842,1893,
21831,2,张怡,F,1848,1922,
21833,2,范兰,F,1846,1901,
21834,2,彭彩,F,1846,1894,
21835,2,汤素薇,F,1844,1892,
21836,2,韩霞萍,F,1845,1896,
21837,2,钟玉,F,1845,1901,
21838,2,江洁,F,1842,1915,
21839,2,毛雪,F,1846,1918,
21840,2,毛红,F,1843,1930,
21841,2,秦玉荣,F,1840,1900,
21842,2,蓝欣,F,1844,1915,
21843,2,蓝玉,F,1851,1897,
21844,2,韩琳,F,1844,1889,
21846,2,严艳,F,1844,1884,
21847,2,伍婷,F,1844,1892,
21848,2,麻萍兰,F,1847,1888,
21849,2,季云,F,1846,1915,
21850,2,陶洁,F,1844,1933,
21851,2,韩霞梦,F,1847,1910,
21852,2,雷淑梅,F,1844,1934,
21854,2,郭璐,F,1841,1901,
21855,2,路香彩,F,1846,1906,
21856,2,沈红,F,1851,1917,
21857,2,盛芬,F,1847,1905,
21858,2,陶燕,F,1841,1916,
21859,2,秦瑞娥,F,1844,1921,
21861,2,樊琳,F,1847,1929,
21862,2,李香,F,1843,1928,
21863,2,秦芳琪,F,1848,1910,
21864,2,樊琳,F,1845,1919,
21865,2,郑凤璐,F,1844,1920,
21866,2,危月,F,1844,1913,
21867,2,沈丽芳,F,1845,1888,
21868,2,朱莺,F,1861,1928,
21869,2,朱宇,M,1865,1950,
21870,2,朱珠欣,F,1867,1943,
21871,2,朱泽,M,1861,1930,
21872,2,朱月梅,F,1866,1915,
21873,2,朱辉,M,1863,1910,
21874,2,朱云雅,F,1861,1917,
21875,2,朱洋,M,1861,1928,
21876,2,朱鑫勇,M,1865,1952,
21877,2,朱宸,M,1862,1943,
21878,2,朱天,M,1867,1948,
21879,2,朱雅,F,1861,1905,
21880,2,朱珠萍,F,1865,1934,
21881,2,朱伟达,M,1862,1915,
21882,2,朱雅兰,F,1864,1937,
21883,2,朱建,M,1866,1948,
21884,2,朱梦,F,1864,1918,
21885,2,朱秀,F,1862,1941,
21886,2,朱鸿,M,1866,1921,
21887,2,朱玉,F,1862,1926,
21888,2,朱鹏,M,1862,1937,
21889,2,朱轩,M,1866,1930,
21890,2,朱红颖,F,1864,1913,
21891,2,朱林,M,1864,1925,
21892,2,朱飞飞,M,1864,1924,
21893,2,朱惠敏,F,1861,1940,
21894,2,朱林昊,M,1863,1947,
21895,2,朱文烨,M,1867,1924,
21896,2,朱驰涛,M,1862,1949,
21897,2,朱瑞,F,1862,1908,
21898,2,朱颖,F,1862,1931,
21899,2,朱军宸,M,1861,,
21900,2,朱琳娥,F,1867,1934,
21901,2,朱奇浩,M,1866,1944,
21902,2,朱惠素,F,1867,1937,
21903,2,朱艳芳,F,1861,1902,
21904,2,朱林,M,1867,1948,
21905,2,朱彩,F,1867,1934,
21906,2,朱艳,F,1867,1925,
21907,2,朱驰,M,1867,1956,
21908,2,朱轩,M,1867,1950,
21909,2,朱艳,F,1861,1937,
21910,2,朱波,M,1864,1921,
21911,2,朱翔,M,1866,1935,
21912,2,朱芳,F,1863,1950,
21913,2,朱鑫,M,1865,1920,
21914,2,朱荣佳,F,1866,1941,
21915,2,朱龙烨,M,1864,1935,
21916,2,朱莺惠,F,1865,1932,
21917,2,朱志,M,1867,1945,
21918,2,朱文,M,1864,1920,
21919,2,朱建卓,M,1863,1922,
21920,2,朱奕,M,1866,1938,
21921,2,朱娜霞,F,1862,1918,
21922,2,朱刚建,M,1866,1946,
21923,2,朱燕,F,1864,1935,
21924,2,朱睿,M,1861,1931,
21925,2,朱浩,M,1864,1939,
21926,2,朱娥,F,1862,1918,
21927,2,朱杰,M,1863,1914,
21928,2,朱辉波,M,1865,1934,
21929,2,朱娜,F,1861,1918,
21930,2,朱宇,M,1866,1921,
21931,2,朱毅,M,1863,1909,
21932,2,朱鸿,M,1864,1907,
21933,2,朱燕,F,1864,1914,
21934,2,朱瑞,F,1861,1927,
21935,2,朱晨,M,1866,1906,
21936,2,朱颖,F,1867,1937,
21937,2,朱涛,M,1862,1907,
21938,2,朱翔文,M,1866,1921,
21939,2,朱凯熠,M,1867,1912,
21940,2,朱磊,M,1866,1943,
21941,2,朱婷芳,F,1863,1911,
21942,2,朱薇,F,1863,1905,
21943,2,朱飞,M,1867,1945,
21944,2,朱建翔,M,1866,1932,
21945,2,朱昊,M,1861,1937,
21946,2,朱秀,F,1866,1944,
21947,2,朱珠,F,1861,1919,
21948,2,朱健,M,1866,1955,
21949,2,朱宇,M,1864,1936,
21950,2,朱佳,F,1865,1935,
21951,2,朱军,M,1861,1945,
21952,2,朱红,F,1866,1920,
21953,2,朱松俊,M,1866,1931,
21954,2,朱佳,F,1861,1925,
21955,2,朱远,M,1862,,
21956,2,朱香,F,1862,1936,
21957,2,朱松,M,1867,1923,
21958,2,朱淑,F,1864,1934,
21959,2,朱伟,M,1864,1926,
21960,2,朱芳,F,1866,1919,
21961,2,朱奕,M,1867,1934,
21962,2,朱磊军,M,1861,1926,
21963,2,朱珠爱,F,1862,1903,
21964,2,朱轩,M,1865,1926,
21965,2,朱烨,M,1863,1921,
21966,2,朱波龙,M,1864,1920,
21967,2,朱玲,F,1861,1951,
21968,2,朱燕燕,F,1862,1944,
21969,2,朱彬,M,1861,1938,
21970,2,朱春,F,1861,1939,
21971,2,朱惠,F,1861,1937,
21972,2,朱艳,F,1861,1908,
21973,2,朱翔,M,1864,1943,
21974,2,朱梦素,F,1861,1924,
21975,2,朱蕾兰,F,1866,1916,
21976,2,朱鸿,M,1866,,
21977,2,朱淑,F,1861,1926,
21978,2,朱波,M,1866,1914,
21979,2,朱敏,F,1864,1946,
21980,2,朱建辉,M,1867,1941,
21981,2,朱杰翔,M,1861,1918,
21982,2,朱瑶,F,1861,1947,
21983,2,朱志,M,1863,1922,
21984,2,朱璐,F,1862,1939,
21985,2,朱睿,M,1867,1957,
21986,2,朱林,M,1864,1954,
21987,2,朱涛,M,1862,1906,
21988,2,朱鸿,M,1864,1916,
21989,2,朱琳,F,1864,1913,
21990,2,朱丽萍,F,1864,1951,
21991,2,朱宸,M,1865,1925,
21992,2,朱博,M,1864,,
21993,2,朱瑞,F,1862,1942,
21994,2,朱泽天,M,1864,1952,
21995,2,朱熠,M,1864,1936,
21996,2,朱佳,F,1862,1923,
21997,2,朱浩,M,1867,1927,
21998,2,朱浩,M,1861,1928,
21999,2,朱涛,M,1862,1902,
22000,2,朱丽,F,1863,1921,
22001,2,朱杰磊,M,1865,1926,
22002,2,朱爱娜,F,1867,1942,
22003,2,朱彩玲,F,1865,1953,
22004,2,朱洋,M,1867,1939,
22005,2,朱燕,F,1867,1914,
22006,2,朱军,M,1867,1934,
22007,2,朱怡,F,1863,1926,
22008,2,朱海俊,M,1866,1937,
22009,2,朱颖,F,1866,1955,
22010,2,朱敏,F,1864,1934,
22011,2,朱文,M,1866,1955,
22012,2,朱梅,F,1861,1928,
22013,2,朱博,M,1866,1944,
22014,2,朱宸,M,1862,1942,
22015,2,朱莺,F,1865,1920,
22016,2,朱奕洋,M,1864,1945,
22017,2,朱宇健,M,1863,1924,
22018,2,朱素,F,1867,1950,
22019,2,朱烨,M,1864,1920,
22020,2,朱洁,F,1865,1942,
22021,2,朱玉,F,1862,1923,
22022,2,朱博,M,1863,1939,
22023,2,朱哲,M,1864,1940,
22024,2,朱秀,F,1861,1914,
22025,2,朱健,M,1863,1941,
22026,2,朱林伟,M,1862,1905,
22027,2,朱凯,M,1864,,
22028,2,朱敏蕾,F,1865,1952,
22029,2,朱奇,M,1866,1912,
22030,2,朱辉,M,1865,1911,
22031,2,朱哲,M,1866,1918,
22032,2,朱雅璐,F,1865,1947,
22033,2,朱昊,M,1863,1947,
22034,2,朱达林,M,1867,1937,
22035,2,朱燕,F,1865,1940,
22036,2,朱睿,M,1867,1941,
22037,2,朱怡琪,F,1862,1909,
22038,2,朱涛,M,1867,1953,
22039,2,朱涛建,M,1867,1910,
22040,2,朱敏惠,F,1861,1950,
22041,2,朱明,M,1866,1928,
22042,2,朱洋鸿,M,1864,1915,
22043,2,朱飞海,M,1863,1931,
22044,2,朱敏,F,1867,1954,
22045,2,朱轩,M,1861,1906,
22046,2,朱建,M,1863,1940,
22047,2,朱芳,F,1863,1943,
22048,2,朱莺爱,F,1867,1946,
22049,2,朱磊翔,M,1861,1901,
22050,2,朱芳,F,1866,1912,
22051,2,朱爱,F,1862,1950,
22052,2,朱颖,F,1863,,
22053,2,朱昊,M,1866,1921,
22054,2,朱淑,F,1864,1951,
22055,2,朱泽,M,1864,1924,
22056,2,朱蕾,F,1863,1942,
22057,2,朱辉,M,1866,1930,
22058,2,朱浩浩,M,1861,1919,
22059,2,朱磊,M,1865,1915,
22060,2,朱月,F,1867,1907,
22061,2,朱熠,M,1861,1928,
22062,2,朱秀珠,F,1861,1928,
22063,2,朱珠琪,F,1867,1919,
22064,2,朱强,M,1861,1915,
22065,2,朱薇静,F,1861,1931,
22066,2,朱静,F,1862,,
22067,2,朱达军,M,1867,1912,
22068,2,朱凤,F,1861,1932,
22069,2,朱昊,M,1864,1928,
22070,2,朱红,F,1863,1925,
22071,2,朱蕾颖,F,1864,1943,
22072,2,朱昊,M,1864,1921,
22073,2,朱熠毅,M,1865,1926,
22074,2,朱达,M,1865,1953,
22075,2,朱欣,F,1865,1955,
22076,2,朱浩,M,1861,1903,
22077,2,朱怡,F,1862,1937,
22078,2,朱辉,M,1864,1930,
22079,2,朱天志,M,1865,1954,
22080,2,朱兰珠,F,1862,1916,
22081,2,朱烨,M,1865,1954,
22082,2,朱菊,F,1863,1912,
22083,2,朱卓,M,1862,1906,
22084,2,朱龙奇,M,1862,1936,
22085,2,朱芬,F,1865,1905,
22086,2,朱惠,F,1865,1942,
22087,2,朱玉薇,F,1862,1918,
22088,2,朱轩涛,M,1862,1934,
22089,2,朱鹏,M,1862,1950,
22090,2,朱泽,M,1865,1941,
22091,2,朱毅,M,1861,1921,
22092,2,朱莺素,F,1867,1927,
22093,2,朱俊,M,1866,1933,
22094,2,朱春,F,1865,1954,
22095,2,朱琪薇,F,1861,1950,
22096,2,朱萍,F,1865,1936,
22097,2,朱昊卓,M,1865,1940,
22098,2,朱浩,M,1865,1915,
22099,2,朱红,F,1861,1944,
22100,2,朱洋,M,1867,1932,
22101,2,朱文涛,M,1862,1903,
22102,2,朱涛,M,1861,1937,
22103,2,朱莺,F,1865,1906,
22104,2,朱娜,F,1864,1912,
22105,2,朱翔,M,1865,1908,
22106,2,朱娜,F,1861,1945,
22107,2,朱红彩,F,1865,1909,
22108,2,朱宏,M,1867,1939,
22109,2,朱蕾,F,1864,1913,
22110,2,朱淑彩,F,1865,1916,
22111,2,朱珠,F,1866,,
22112,2,朱海伟,M,1867,1911,
22113,2,朱建,M,1862,1938,
22114,2,朱飞刚,M,1864,1920,
22115,2,朱秀颖,F,1866,1949,
22116,2,朱哲明,M,1865,1934,
22117,2,朱刚松,M,1866,1924,
22118,2,朱强,M,1863,1950,
22119,2,朱颖芬,F,1863,1913,
22120,2,朱斌毅,M,1867,1916,
22121,2,朱强浩,M,1861,1926,
22122,2,朱玲,F,1862,1937,
22123,2,朱凯,M,1863,1910,
22124,2,朱萍,F,1867,1956,
22125,2,朱怡,F,1862,1922,
22126,2,朱远,M,1865,1951,
22127,2,朱勇,M,1862,1947,
22128,2,朱娥玉,F,1865,1909,
22129,2,朱彩,F,1863,1938,
22130,2,朱雅,F,1866,1931,
22131,2,朱琪,F,1864,1939,
22132,2,朱军文,M,1862,1922,
22133,2,朱芝,F,1863,1944,
22134,2,朱凤琪,F,1863,1904,
22135,2,朱辉,M,1864,1912,
22136,2,朱彩香,F,1863,1904,
22137,2,朱伟建,M,1867,1921,
22138,2,朱瑶,F,1861,1916,
22139,2,朱凯,M,1863,1925,
22140,2,朱淑娜,F,1864,1937,
22141,2,朱鸿卓,M,1863,1913,
22142,2,朱文奇,M,1866,1938,
22143,2,朱健,M,1863,1908,
22144,2,朱静,F,1867,1936,
22145,2,朱毅,M,1866,1921,
22146,2,朱洋,M,1863,1915,
22147,2,朱芬娜,F,1863,1907,
22148,2,朱琳雪,F,1863,1934,
22149,2,朱磊,M,1867,1952,
22150,2,朱燕,F,1866,1939,
22151,2,朱熠,M,1867,1911,
22152,2,朱凯,M,1867,1921,
22153,2,朱驰昊,M,1862,1925,
22154,2,朱敏,F,1863,1943,
22155,2,朱宇,M,1861,1946,
22156,2,朱菊,F,1865,1935,
22157,2,朱爱霞,F,1861,1935,
22158,2,朱林,M,1864,1912,
22159,2,朱彬,M,1863,1946,
22160,2,朱伟磊,M,1866,1923,
22161,2,朱涛,M,1865,1926,
22162,2,朱达,M,1862,1910,
22163,2,朱蕾红,F,1864,1904,
22164,2,朱志,M,1863,1942,
22165,2,朱博,M,1863,1911,
22166,2,朱璐秀,F,1864,1909,
22167,2,朱海,M,1865,1943,
22168,2,朱军凯,M,1867,1908,
22169,2,朱轩杰,M,1861,1906,
22170,2,朱菊瑞,F,1866,1916,
22171,2,朱芝兰,F,1867,1950,
22172,2,朱飞,M,1867,1917,
22173,2,朱飞,M,1865,1908,
22174,2,朱香娥,F,1865,1945,
22175,2,朱晨俊,M,1861,1948,
22176,2,朱月,F,1863,,
22177,2,朱志,M,1863,1949,
22178,2,朱爱,F,1865,1907,
22179,2,朱天睿,M,1866,1910,
22180,2,朱奕,M,1862,1922,
22181,2,朱洋,M,1861,1926,
22182,2,朱蕾爱,F,1862,1934,
22183,2,朱军毅,M,1865,1915,
22184,2,朱秀,F,1866,1954,
22185,2,朱芬,F,1866,1945,
22186,2,朱健,M,1862,1916,
22187,2,朱红,F,1864,1951,
22188,2,朱志卓,M,1863,1953,
22189,2,朱松,M,1867,1954,
22190,2,朱洋,M,1867,1920,
22191,2,朱丽,F,1861,1923,
22192,2,朱芝静,F,1863,1942,
22193,2,朱晨,M,1861,1951,
22194,2,朱燕兰,F,1865,1913,
22195,2,朱涛,M,1861,1935,
22196,2,朱辉,M,1861,1934,
22197,2,朱昊,M,1862,1910,
22198,2,朱瑶,F,1866,,
22199,2,朱洁凤,F,1866,1924,
22200,2,朱海,M,1862,1933,
22201,2,朱浩,M,1861,1910,
22202,2,朱凤,F,1865,1955,
22203,2,朱艳,F,1867,1947,
22204,2,朱海,M,1865,1928,
22205,2,朱博宸,M,1867,1925,
22206,2,朱芬,F,1862,1932,
22207,2,朱卓,M,1864,1936,
22208,2,朱艳娥,F,1864,1945,
22209,2,朱莲,F,1866,,
22210,2,朱菊,F,1861,1909,
22211,2,朱军,M,1867,1935,
22212,2,朱云玉,F,1867,1924,
22213,2,朱宏,M,1867,1916,
22214,2,朱洁,F,1863,1909,
22215,2,朱蕾,F,1863,1950,
22216,2,朱波,M,1862,1907,
22217,2,朱轩,M,1867,1928,
22218,2,朱霞,F,1867,1940,
22219,2,朱娥,F,1867,1948,
22220,2,朱宏,M,1861,1935,
22221,2,朱刚凯,M,1867,1940,
22222,2,朱爱,F,1863,1903,
22223,2,朱宏,M,1861,1905,
22224,2,朱素,F,1864,1924,
22225,2,朱婷,F,1866,1944,
22226,2,朱达,M,1865,1931,
22227,2,朱春,F,1867,1924,
22228,2,朱凯健,M,1861,,
22229,2,朱颖,F,1867,1950,
22230,2,朱睿,M,1861,1938,
22231,2,朱刚,M,1861,1934,
22232,2,朱烨龙,M,1862,1909,
22233,2,朱磊,M,1867,1947,
22234,2,朱远,M,1867,1927,
22235,2,朱燕,F,1865,1944,
22236,2,朱鑫,M,1863,1943,
22237,2,朱翔,M,1862,1934,
22238,2,朱芬,F,1866,1942,
22239,2,朱晨,M,1861,1903,
22240,2,朱琳,F,1862,1914,
